data-film-id,data-film-name,data-film-slug,data-film-release-year,data-film-link
471734,Odu Raja Odu,odu-raja-odu,2018,https://letterboxd.com/film/odu-raja-odu
472478,Meendum Oru Mariyathai,meendum-oru-mariyathai,2020,https://letterboxd.com/film/meendum-oru-mariyathai
473584,Gnabagangal,gnabagangal,2009,https://letterboxd.com/film/gnabagangal
473592,Aaruthra,aaruthra,2018,https://letterboxd.com/film/aaruthra
474089,Bakrid,bakrid,2019,https://letterboxd.com/film/bakrid
475277,Odavum Mudiyadhu Oliyavum Mudiyadhu,odavum-mudiyadhu-oliyavum-mudiyadhu,2023,https://letterboxd.com/film/odavum-mudiyadhu-oliyavum-mudiyadhu
476347,Indru Nee Nalai Naan,indru-nee-nalai-naan,1983,https://letterboxd.com/film/indru-nee-nalai-naan
476664,Rajavin Paarvai Raniyin Pakkam,rajavin-paarvai-raniyin-pakkam,2018,https://letterboxd.com/film/rajavin-paarvai-raniyin-pakkam
476751,Thodraa,thodraa,2018,https://letterboxd.com/film/thodraa
477356,Avalukkenna Azhagiya Mugam,avalukkenna-azhagiya-mugam,2018,https://letterboxd.com/film/avalukkenna-azhagiya-mugam
478345,Raja Ranguski,raja-ranguski,2018,https://letterboxd.com/film/raja-ranguski
479138,Poove Poochudava,poove-poochudava,1985,https://letterboxd.com/film/poove-poochudava
479186,Thaikulame Thaikulame,thaikulame-thaikulame,1995,https://letterboxd.com/film/thaikulame-thaikulame
479187,Rajakali Amman,rajakali-amman,2000,https://letterboxd.com/film/rajakali-amman
479454,8,8-1,,https://letterboxd.com/film/8-1
479534,Eghantham,eghantham,2018,https://letterboxd.com/film/eghantham
479823,Neengal Kettavai,neengal-kettavai,1984,https://letterboxd.com/film/neengal-kettavai
480567,Annakili,annakili,1976,https://letterboxd.com/film/annakili
481083,Indian 2: Zero Tolerance,indian-2-zero-tolerance,2024,https://letterboxd.com/film/indian-2-zero-tolerance
481190,Yaagan,yaagan,2018,https://letterboxd.com/film/yaagan
481937,Aivar,aivar,2022,https://letterboxd.com/film/aivar
482019,Koothan,koothan,2018,https://letterboxd.com/film/koothan
482233,Game Over,game-over-2019,2019,https://letterboxd.com/film/game-over-2019
482333,RajaBheema,rajabheema,2022,https://letterboxd.com/film/rajabheema
482462,Amaavasai,amaavasai,2018,https://letterboxd.com/film/amaavasai
482629,Airaa,airaa,2019,https://letterboxd.com/film/airaa
482640,Aadai,aadai,2019,https://letterboxd.com/film/aadai
482777,Brain,brain,,https://letterboxd.com/film/brain
482784,Dha Dha 87,dha-dha-87,2019,https://letterboxd.com/film/dha-dha-87
483302,Enga Kaattula Mazhai,enga-kaattula-mazhai,2018,https://letterboxd.com/film/enga-kaattula-mazhai
484409,Roobha,roobha,2017,https://letterboxd.com/film/roobha
485775,Genius,genius-2018-2,2018,https://letterboxd.com/film/genius-2018-2
488633,Naalai Manithan,naalai-manithan,1989,https://letterboxd.com/film/naalai-manithan
489251,Ezhumin,ezhumin,2018,https://letterboxd.com/film/ezhumin
490057,Kadaram Kondan,kadaram-kondan,2019,https://letterboxd.com/film/kadaram-kondan
490732,Genius,genius-2018-1,2018,https://letterboxd.com/film/genius-2018-1
491008,Variyavan,variyavan,2018,https://letterboxd.com/film/variyavan
491127,Kalavani Sirukki,kalavani-sirukki,2018,https://letterboxd.com/film/kalavani-sirukki
491424,Monster,monster-2019,2019,https://letterboxd.com/film/monster-2019
491443,,thirumagan,,https://letterboxd.com/film/thirumagan
491783,Bigil,bigil,2019,https://letterboxd.com/film/bigil
491911,Ezhai Padum Paadu,ezhai-padum-paadu,1950,https://letterboxd.com/film/ezhai-padum-paadu
492484,Naan,naan-1967,1967,https://letterboxd.com/film/naan-1967
492838,Ivanukku Engeyo Macham Irukku,ivanukku-engeyo-macham-irukku,2018,https://letterboxd.com/film/ivanukku-engeyo-macham-irukku
494334,Vantha Rajavathaan Varuven,vantha-rajavathaan-varuven,2019,https://letterboxd.com/film/vantha-rajavathaan-varuven
494626,Agni Devi,agni-devi,2019,https://letterboxd.com/film/agni-devi
495919,Maha,maha,2022,https://letterboxd.com/film/maha
496604,Johnny,johnny-2018,2018,https://letterboxd.com/film/johnny-2018
497444,Pancharaaksharam,pancharaaksharam,2019,https://letterboxd.com/film/pancharaaksharam
498581,Vandi,vandi,2018,https://letterboxd.com/film/vandi
500700,Kuraiondrumillai,kuraiondrumillai-2014,2014,https://letterboxd.com/film/kuraiondrumillai-2014
500785,Maaniik,maaniik,2019,https://letterboxd.com/film/maaniik
501620,Uzhaikkum Paadhai,uzhaikkum-paadhai,2018,https://letterboxd.com/film/uzhaikkum-paadhai
501621,1 A.M,1-am,2017,https://letterboxd.com/film/1-am
503022,Gypsy,gypsy-2020,2020,https://letterboxd.com/film/gypsy-2020
503466,Arivumani,arivumani,2004,https://letterboxd.com/film/arivumani
505046,Asuran,asuran,2019,https://letterboxd.com/film/asuran
505072,Sindhubaadh,sindhubaadh,2019,https://letterboxd.com/film/sindhubaadh
505076,Alice,alice-2,,https://letterboxd.com/film/alice-2
505212,Nitham Oru Vaanam,nitham-oru-vaanam,2022,https://letterboxd.com/film/nitham-oru-vaanam
505838,Kuthuoosi,kuthuoosi,2019,https://letterboxd.com/film/kuthuoosi
507157,Pei Ellam Pavam,pei-ellam-pavam,2019,https://letterboxd.com/film/pei-ellam-pavam
507500,Sagaa,sagaa,2019,https://letterboxd.com/film/sagaa
507524,Lisaa,lisaa,2019,https://letterboxd.com/film/lisaa
507535,Dhilluku Dhuddu 2,dhilluku-dhuddu-2,2019,https://letterboxd.com/film/dhilluku-dhuddu-2
508538,Podhu Nalan Karudhi,podhu-nalan-karudhi,2019,https://letterboxd.com/film/podhu-nalan-karudhi
508598,Ispade Rajavum Idhaya Raniyum,ispade-rajavum-idhaya-raniyum,2019,https://letterboxd.com/film/ispade-rajavum-idhaya-raniyum
509046,Ayogya,ayogya-2019,2019,https://letterboxd.com/film/ayogya-2019
510030,Kadhal Mattum Vena,kadhal-mattum-vena,2019,https://letterboxd.com/film/kadhal-mattum-vena
510214,Goko Mako,goko-mako,2019,https://letterboxd.com/film/goko-mako
510363,Pettikadai,pettikadai,2019,https://letterboxd.com/film/pettikadai
510419,Naduvan,naduvan,2021,https://letterboxd.com/film/naduvan
510504,Mayan,mayan-1,,https://letterboxd.com/film/mayan-1
510941,Mr. Local,mr-local,2019,https://letterboxd.com/film/mr-local
511948,Arandavanukku Irundathellam Pei,arandavanukku-irundathellam-pei,2019,https://letterboxd.com/film/arandavanukku-irundathellam-pei
512071,Gangs of Madras,gangs-of-madras,2019,https://letterboxd.com/film/gangs-of-madras
512422,,agni-siragugal,,https://letterboxd.com/film/agni-siragugal
512457,Shatru,shatru,,https://letterboxd.com/film/shatru
512575,Devi 2,devi-2,2019,https://letterboxd.com/film/devi-2
513107,Thirumanam,thirumanam-2019,2019,https://letterboxd.com/film/thirumanam-2019
513266,Vilambaram,vilambaram,2019,https://letterboxd.com/film/vilambaram
513280,Maragathakkaadu,maragathakkaadu,,https://letterboxd.com/film/maragathakkaadu
513367,Adithya Varma,adithya-varma,2019,https://letterboxd.com/film/adithya-varma
513456,Aaravalli,aaravalli,1957,https://letterboxd.com/film/aaravalli
513460,,abhimanyu-1948,,https://letterboxd.com/film/abhimanyu-1948
513930,Baaram,baaram,2018,https://letterboxd.com/film/baaram
513935,Thatrom Thookrom,thatrom-thookrom,2020,https://letterboxd.com/film/thatrom-thookrom
514027,Kattradhu Kalavu,kattradhu-kalavu,2010,https://letterboxd.com/film/kattradhu-kalavu
514031,Nerkonda Paarvai,nerkonda-paarvai,2019,https://letterboxd.com/film/nerkonda-paarvai
514408,Kuttram Seiyel,kuttram-seiyel,2019,https://letterboxd.com/film/kuttram-seiyel
514792,Danny,danny-2020-1,2020,https://letterboxd.com/film/danny-2020-1
514806,Kolaigaran,kolaigaran,2019,https://letterboxd.com/film/kolaigaran
514906,Teddy,teddy-2021,2021,https://letterboxd.com/film/teddy-2021
514962,God Father,god-father,2020,https://letterboxd.com/film/god-father
514974,Kaa,kaa,2024,https://letterboxd.com/film/kaa
514978,IPC 376,ipc-376,2021,https://letterboxd.com/film/ipc-376
515009,Kaithi,kaithi,2019,https://letterboxd.com/film/kaithi
515184,A1,a1,2019,https://letterboxd.com/film/a1
515348,Tamilarasan,tamilarasan,2023,https://letterboxd.com/film/tamilarasan
515353,Kaaki,kaaki,,https://letterboxd.com/film/kaaki
515922,Valmiki,valmiki-1946,1946,https://letterboxd.com/film/valmiki-1946
515938,Aghavan,aghavan,2019,https://letterboxd.com/film/aghavan
516034,July Kaatril,july-kaatril,2019,https://letterboxd.com/film/july-kaatril
516215,Nedunalvaadai,nedunalvaadai,2019,https://letterboxd.com/film/nedunalvaadai
516592,Gilli Bambaram Goli,gilli-bambaram-goli,2019,https://letterboxd.com/film/gilli-bambaram-goli
516775,Seerumpuli,seerumpuli,,https://letterboxd.com/film/seerumpuli
516788,Embiran,embiran,2019,https://letterboxd.com/film/embiran
516797,Thumbaa,thumbaa,2019,https://letterboxd.com/film/thumbaa
517287,Neerthirai,neerthirai,2019,https://letterboxd.com/film/neerthirai
517406,Pattipulam,pattipulam,2019,https://letterboxd.com/film/pattipulam
517518,Maanasi,maanasi,2019,https://letterboxd.com/film/maanasi
517641,K. D.,k-d,2019,https://letterboxd.com/film/k-d
518074,Natpe Thunai,natpe-thunai,2019,https://letterboxd.com/film/natpe-thunai
518141,The Iron Lady,the-iron-lady-1,,https://letterboxd.com/film/the-iron-lady-1
518186,Thalaivii,thalaivii,2021,https://letterboxd.com/film/thalaivii
518585,Saaral,saaral,2019,https://letterboxd.com/film/saaral
518660,Comali,comali,2019,https://letterboxd.com/film/comali
518706,Watchman,watchman-2019,2019,https://letterboxd.com/film/watchman-2019
518821,Melnaattu Marumagal,melnaattu-marumagal,1975,https://letterboxd.com/film/melnaattu-marumagal
518913,Theal,theal,2022,https://letterboxd.com/film/theal
518944,Puppy,puppy-2019,2019,https://letterboxd.com/film/puppy-2019
520233,Vellai Pookal,vellai-pookal,2019,https://letterboxd.com/film/vellai-pookal
520434,Kombu Vatcha Singamda,kombu-vatcha-singamda,2022,https://letterboxd.com/film/kombu-vatcha-singamda
520450,Uriyadi 2,uriyadi-2,2019,https://letterboxd.com/film/uriyadi-2
520570,Ganesha Meendum Santhippom,ganesha-meendum-santhippom,2019,https://letterboxd.com/film/ganesha-meendum-santhippom
520571,Kudimagan,kudimagan,2019,https://letterboxd.com/film/kudimagan
521642,Darbar,darbar-2020,2020,https://letterboxd.com/film/darbar-2020
521725,Zhagaram,zhagaram,2019,https://letterboxd.com/film/zhagaram
522165,Rocky: The Revenge,rocky-the-revenge,2019,https://letterboxd.com/film/rocky-the-revenge
522954,Soorarai Pottru,soorarai-pottru,2020,https://letterboxd.com/film/soorarai-pottru
523149,Alaudhinin Arputha Camera,alaudhinin-arputha-camera,,https://letterboxd.com/film/alaudhinin-arputha-camera
523161,Mehandi Circus,mehandi-circus,2019,https://letterboxd.com/film/mehandi-circus
523595,Lady Killer,lady-killer-1995-1,1995,https://letterboxd.com/film/lady-killer-1995-1
524082,Spot,spot-2019,2019,https://letterboxd.com/film/spot-2019
524254,Sivappu Manjal Pachai,sivappu-manjal-pachai,2019,https://letterboxd.com/film/sivappu-manjal-pachai
524955,Chiyaangal,chiyaangal,2020,https://letterboxd.com/film/chiyaangal
524977,Mei,mei-2019,2019,https://letterboxd.com/film/mei-2019
525218,Thanimai,thanimai,2019,https://letterboxd.com/film/thanimai
525309,Gurkha,gurkha,2019,https://letterboxd.com/film/gurkha
525438,Red Witner,red-witner,2005,https://letterboxd.com/film/red-witner
525604,Nenjirukkum Varai,nenjirukkum-varai-2006,2006,https://letterboxd.com/film/nenjirukkum-varai-2006
525859,Oththa Seruppu Size 7,oththa-seruppu-size-7,2019,https://letterboxd.com/film/oththa-seruppu-size-7
526992,Devarattam,devarattam,2019,https://letterboxd.com/film/devarattam
527146,K-13,k-13-2019,2019,https://letterboxd.com/film/k-13-2019
527259,Kattumaram,kattumaram,2019,https://letterboxd.com/film/kattumaram
528494,Mirugaa,mirugaa,2021,https://letterboxd.com/film/mirugaa
528499,Sangathamizhan,sangathamizhan,2019,https://letterboxd.com/film/sangathamizhan
529518,Market Raja MBBS,market-raja-mbbs,2019,https://letterboxd.com/film/market-raja-mbbs
529519,Marsman: Chapter 1,marsman-chapter-1,,https://letterboxd.com/film/marsman-chapter-1
529535,Jackpot,jackpot-2019,2019,https://letterboxd.com/film/jackpot-2019
529585,Kaadhal Munnetra Kazhagam,kaadhal-munnetra-kazhagam,2019,https://letterboxd.com/film/kaadhal-munnetra-kazhagam
529602,Unmaiyen Velicham,unmaiyen-velicham,2019,https://letterboxd.com/film/unmaiyen-velicham
529716,Angelina,angelina-1,,https://letterboxd.com/film/angelina-1
530387,The Mosquito Philosophy,the-mosquito-philosophy,2019,https://letterboxd.com/film/the-mosquito-philosophy
530550,Magamuni,magamuni,2019,https://letterboxd.com/film/magamuni
530561,,veergati-2019,,https://letterboxd.com/film/veergati-2019
531377,The Gravel Road,the-gravel-road,2005,https://letterboxd.com/film/the-gravel-road
531609,Oru Thalai Raagam,oru-thalai-raagam,1980,https://letterboxd.com/film/oru-thalai-raagam
532472,Perazhagi ISO,perazhagi-iso,2019,https://letterboxd.com/film/perazhagi-iso
533099,Coffee,coffee-2022-1,2022,https://letterboxd.com/film/coffee-2022-1
533321,Raatchasi,raatchasi,2019,https://letterboxd.com/film/raatchasi
533640,Kasada Thapara,kasada-thapara,2021,https://letterboxd.com/film/kasada-thapara
533711,Siragu,siragu,,https://letterboxd.com/film/siragu
533849,Kalavani 2,kalavani-2,2019,https://letterboxd.com/film/kalavani-2
533854,Zombie,zombie,2019,https://letterboxd.com/film/zombie
534286,Dagaalty,dagaalty,2020,https://letterboxd.com/film/dagaalty
534461,Dhoni Kabadi Kuzhu,dhoni-kabadi-kuzhu,2018,https://letterboxd.com/film/dhoni-kabadi-kuzhu
534486,Rocketry: The Nambi Effect,rocketry-the-nambi-effect,2022,https://letterboxd.com/film/rocketry-the-nambi-effect
535002,Aruvam,aruvam,2019,https://letterboxd.com/film/aruvam
535086,Nirai Kudam,nirai-kudam,1969,https://letterboxd.com/film/nirai-kudam
535211,Panam,panam,1952,https://letterboxd.com/film/panam
535568,Thiruttukkalyanam,thiruttukkalyanam,2019,https://letterboxd.com/film/thiruttukkalyanam
535572,Kannitheevu,kannitheevu,2023,https://letterboxd.com/film/kannitheevu
535674,Aelay,aelay,2021,https://letterboxd.com/film/aelay
535676,Aayiram Jenmangal,aayiram-jenmangal-1,,https://letterboxd.com/film/aayiram-jenmangal-1
535821,Nenjamundu Nermaiyundu Odu Raja,nenjamundu-nermaiyundu-odu-raja,2019,https://letterboxd.com/film/nenjamundu-nermaiyundu-odu-raja
536459,Kavithai Paadum Alaigal,kavithai-paadum-alaigal,1990,https://letterboxd.com/film/kavithai-paadum-alaigal
536879,Sarbath,sarbath,2021,https://letterboxd.com/film/sarbath
537078,Pulanaivu,pulanaivu,,https://letterboxd.com/film/pulanaivu
537235,Mosadi,mosadi,2019,https://letterboxd.com/film/mosadi
537417,E.P.Co 302,epco-302,2021,https://letterboxd.com/film/epco-302
537419,Jiivi,jiivi,2019,https://letterboxd.com/film/jiivi
537424,Dharma Prabhu,dharma-prabhu,2019,https://letterboxd.com/film/dharma-prabhu
538558,Azhaggiye Thee,azhaggiye-thee,2019,https://letterboxd.com/film/azhaggiye-thee
538564,Natchathira Jannalil,natchathira-jannalil,2019,https://letterboxd.com/film/natchathira-jannalil
539487,,thozhar-venkatesan,,https://letterboxd.com/film/thozhar-venkatesan
539782,Mafia,mafia-2020,2020,https://letterboxd.com/film/mafia-2020
539897,Maayon,maayon,2022,https://letterboxd.com/film/maayon
539900,Kannaadi,kannaadi,,https://letterboxd.com/film/kannaadi
539966,Shadows of Silence,shadows-of-silence,2010,https://letterboxd.com/film/shadows-of-silence
540047,Walter,walter-2020,2020,https://letterboxd.com/film/walter-2020
540244,Ranga,ranga-2022,2022,https://letterboxd.com/film/ranga-2022
540544,Pithala Maathi,pithala-maathi-2024,2024,https://letterboxd.com/film/pithala-maathi-2024
540636,Kadaisi Vivasayi,kadaisi-vivasayi,2021,https://letterboxd.com/film/kadaisi-vivasayi
540661,Bodhai Yeri Budhi Maari,bodhai-yeri-budhi-maari,2019,https://letterboxd.com/film/bodhai-yeri-budhi-maari
540866,Laabam,laabam,2021,https://letterboxd.com/film/laabam
541480,Miya,miya,2020,https://letterboxd.com/film/miya
541483,Jail,jail-2021,2021,https://letterboxd.com/film/jail-2021
541527,Clap,clap,2022,https://letterboxd.com/film/clap
541724,Naa Naa,naa-naa,,https://letterboxd.com/film/naa-naa
542598,Kennedy Club,kennedy-club,2019,https://letterboxd.com/film/kennedy-club
542729,Ponmagal Vandhal,ponmagal-vandhal,2020,https://letterboxd.com/film/ponmagal-vandhal
542845,Unarvu,unarvu,2019,https://letterboxd.com/film/unarvu
542935,Appathaava Aataiya Pottutaanga,appathaava-aataiya-pottutaanga,2021,https://letterboxd.com/film/appathaava-aataiya-pottutaanga
543018,Grandma,grandma-2022,2022,https://letterboxd.com/film/grandma-2022
543072,Kali Muni Tharisanam,kali-muni-tharisanam,2019,https://letterboxd.com/film/kali-muni-tharisanam
543228,Vaazhl,vaazhl,2021,https://letterboxd.com/film/vaazhl
543248,Igloo,igloo-2019,2019,https://letterboxd.com/film/igloo-2019
543659,Petromax,petromax,2019,https://letterboxd.com/film/petromax
543832,Nasir,nasir,2020,https://letterboxd.com/film/nasir
544170,Hero,hero-2019-1,2019,https://letterboxd.com/film/hero-2019-1
544187,Vellai Yaanai,vellai-yaanai,2021,https://letterboxd.com/film/vellai-yaanai
544232,Vaanam Kottatum,vaanam-kottattum,2020,https://letterboxd.com/film/vaanam-kottattum
544633,Nungambakkam,nungambakkam,2019,https://letterboxd.com/film/nungambakkam
544964,Thorati,thorati,2019,https://letterboxd.com/film/thorati
544985,Taana,taana,2020,https://letterboxd.com/film/taana
545604,Panni Kutty,panni-kutty,2022,https://letterboxd.com/film/panni-kutty
545749,Enge Andha Vaan,enge-andha-vaan,,https://letterboxd.com/film/enge-andha-vaan
545865,Raangi,raangi,2022,https://letterboxd.com/film/raangi
545885,Chennai Palani Mars,chennai-palani-mars,2019,https://letterboxd.com/film/chennai-palani-mars
545906,Pattas,pattas,2020,https://letterboxd.com/film/pattas
545918,Mithran,mithran,,https://letterboxd.com/film/mithran
546038,Munthiri Kaadu,munthiri-kaadu,2023,https://letterboxd.com/film/munthiri-kaadu
546369,Mayuran,mayuran,2019,https://letterboxd.com/film/mayuran
546559,Sumo,sumo,,https://letterboxd.com/film/sumo
546694,Pandimuni,pandimuni,,https://letterboxd.com/film/pandimuni
546718,Dhanam,dhanam-2008,2008,https://letterboxd.com/film/dhanam-2008
546737,I-R 8,i-r-8,,https://letterboxd.com/film/i-r-8
547432,Rajavamsam,rajavamsam,2021,https://letterboxd.com/film/rajavamsam
547477,Tughlaq Durbar,tughlaq-durbar,2021,https://letterboxd.com/film/tughlaq-durbar
547765,Kalathil Santhippom,kalathil-santhippom,2021,https://letterboxd.com/film/kalathil-santhippom
548155,Kapemaari,kapemaari,,https://letterboxd.com/film/kapemaari
549284,Kanguva,kanguva,2024,https://letterboxd.com/film/kanguva
549299,Sixer,sixer,2019,https://letterboxd.com/film/sixer
549403,Adutha Saattai,adutha-saattai,2019,https://letterboxd.com/film/adutha-saattai
549800,Sivan,sivan,1999,https://letterboxd.com/film/sivan
549845,Action,action-2019,2019,https://letterboxd.com/film/action-2019
549930,Asuran,asuran-1995,1995,https://letterboxd.com/film/asuran-1995
550885,Jada,jada-2019,2019,https://letterboxd.com/film/jada-2019
551074,Thalli Pogathey,thalli-pogathey,2021,https://letterboxd.com/film/thalli-pogathey
551206,Kanni Maadam,kanni-maadam,2020,https://letterboxd.com/film/kanni-maadam
